"id","CountryName","CountryCode","IndicatorName","IndicatorCode",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
39844,"Turkey","TUR","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS",46.39214,47.36124,48.33035,49.23046,50.13057,51.03069,51.9308,52.83092,53.77993,54.72894,55.67795,56.62696,57.57597,58.57923,59.58248,60.58574,61.589,62.59225,63.58186,64.57147,65.56108,66.5507,67.54031,68.35521,69.17012,69.98503,70.79993,71.61484,72.38367,73.1525,73.92134,74.69017,75.459,76.31403,77.16905,78.02407,78.8791,79.73412,80.40311,81.0721,81.7411,82.41009,83.07908,83.60996,84.14085,84.67173,85.20262,85.7335,86.01925,86.30501,86.59076,86.87652,87.16227,87.43589,87.70951,87.98314,"",""
39845,"Turkey","TUR","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS",36.23608,37.28999,38.3439,39.35987,40.37584,41.39182,42.40779,43.42376,44.15625,44.88873,45.62122,46.35371,47.0862,47.89431,48.70242,49.51053,50.31864,51.12674,51.90317,52.6796,53.45602,54.23245,55.00887,55.77601,56.54315,57.31029,58.07742,58.84456,59.49367,60.14278,60.79189,61.44099,62.0901,62.87413,63.65817,64.4422,65.22623,66.01026,67.11106,68.21186,69.31266,70.41346,71.51425,72.10534,72.69643,73.28752,73.87861,74.4697,74.99771,75.52572,76.05372,76.58173,77.10974,77.52457,77.93939,78.35422,"",""
40165,"Tanzania","TZA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",156.5452,156.5406,156.536,156.49,156.444,156.398,156.352,156.306,156.1218,155.9376,155.7534,155.5692,155.385,155.293,155.201,155.109,155.017,154.925,154.0962,153.2674,152.4386,151.6098,150.781,149.9062,149.0314,148.1566,147.2818,146.407,145.0282,143.6494,142.2706,140.8918,139.513,138.2674,137.0218,135.7762,134.5306,133.285,133.0262,132.7674,132.5086,132.2498,131.991,131.6802,131.3694,131.0586,130.7478,130.437,128.8914,127.3458,125.8002,124.2546,122.709,121.0462,119.3834,117.7206,"",""
40166,"Tanzania","TZA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE",381.329,378.597,375.864,372.732,369.601,366.469,363.337,360.205,356.71,353.214,349.718,346.223,342.727,338.553,334.378,330.204,326.029,321.855,320.856,319.857,318.858,317.86,316.861,317.898,318.935,319.972,321.009,322.046,330.509,338.971,347.434,355.896,364.358,373.713,383.068,392.423,401.777,411.132,411.679,412.226,412.773,413.32,413.867,398.814,383.761,368.708,353.655,338.602,320.53,302.457,284.385,266.312,248.24,235.879,223.518,211.158,"",""
40167,"Tanzania","TZA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA",443.437,440.602,437.767,434.358,430.949,427.539,424.13,420.721,416.891,413.061,409.231,405.402,401.572,397.59,393.608,389.626,385.644,381.662,381.66,381.659,381.658,381.656,381.655,386.344,391.033,395.722,400.411,405.1,416.603,428.107,439.61,451.114,462.617,469.898,477.178,484.458,491.738,499.018,495.021,491.025,487.028,483.031,479.034,459.797,440.561,421.324,402.087,382.85,371.459,360.068,348.677,337.285,325.894,306.655,287.415,268.176,"",""
40169,"Tanzania","TZA","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",45.381,45.638,45.895,46.158,46.432,46.722,47.027,47.348,47.682,48.032,48.403,48.804,49.233,49.684,50.144,50.595,51.014,51.385,51.697,51.948,52.144,52.302,52.443,52.576,52.701,52.803,52.858,52.849,52.771,52.633,52.445,52.226,52.004,51.816,51.691,51.659,51.747,51.959,52.297,52.761,53.352,54.062,54.867,55.743,56.669,57.628,58.61,59.605,60.604,61.588,62.549,63.483,64.386,65.254,66.072,66.822,"",""
40170,"Tanzania","TZA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",42.009,42.259,42.512,42.772,43.046,43.338,43.649,43.976,44.316,44.671,45.045,45.446,45.871,46.313,46.761,47.2,47.61,47.978,48.291,48.542,48.732,48.868,48.962,49.023,49.051,49.034,48.952,48.798,48.58,48.316,48.03,47.749,47.507,47.337,47.269,47.327,47.529,47.868,48.335,48.927,49.65,50.505,51.476,52.532,53.639,54.75,55.814,56.803,57.703,58.508,59.243,59.952,60.679,61.45,62.258,63.076,"",""
40171,"Tanzania","TZA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN",6.806,6.806,6.804,6.803,6.801,6.798,6.795,6.791,6.785,6.778,6.771,6.765,6.761,6.758,6.755,6.751,6.743,6.73,6.711,6.685,6.653,6.618,6.58,6.542,6.504,6.465,6.424,6.379,6.328,6.273,6.213,6.148,6.081,6.013,5.946,5.883,5.828,5.78,5.741,5.711,5.689,5.675,5.666,5.659,5.651,5.638,5.616,5.584,5.542,5.489,5.427,5.359,5.287,5.215,5.146,5.079,"",""
40172,"Tanzania","TZA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS",38.50986,38.87068,39.2315,39.65523,40.07897,40.5027,40.92643,41.35017,41.86748,42.38479,42.9021,43.41941,43.93672,44.56437,45.19203,45.81968,46.44733,47.07498,47.27237,47.46976,47.66714,47.86453,48.06192,48.13337,48.20481,48.27626,48.34771,48.41916,47.84409,47.26901,46.69394,46.11887,45.54379,45.13639,44.72899,44.3216,43.9142,43.5068,44.06955,44.63229,45.19504,45.75779,46.32053,48.00094,49.68135,51.36176,53.04217,54.72258,56.59732,58.47207,60.34682,62.22156,64.09631,65.48434,66.87238,68.26041,"",""
40173,"Tanzania","TZA","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS",32.41286,32.75223,33.0916,33.51329,33.93499,34.35668,34.77838,35.20007,35.70832,36.21656,36.72481,37.23306,37.7413,38.31976,38.89822,39.47668,40.05514,40.6336,40.77204,40.91047,41.04891,41.18734,41.32578,41.10634,40.88691,40.66748,40.44804,40.22861,39.4494,38.67019,37.89098,37.11177,36.33256,36.09541,35.85827,35.62112,35.38398,35.14683,35.97095,36.79507,37.61918,38.4433,39.26741,41.26657,43.26573,45.2649,47.26406,49.26322,50.48751,51.71181,52.93611,54.1604,55.3847,57.27935,59.17401,61.06866,"",""
40329,"Uganda","UGA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",179.456,179.968,180.48,180.8384,181.1968,181.5552,181.9136,182.272,182.1696,182.0672,181.9648,181.8624,181.76,181.76,181.76,181.76,181.76,181.76,181.76,181.76,181.76,181.76,181.76,182.4984,183.2368,183.9752,184.7136,185.452,188.6208,191.7896,194.9584,198.1272,201.296,199.2398,197.1836,195.1274,193.0712,191.015,187.3194,183.6238,179.9282,176.2326,172.537,168.0156,163.4942,158.9728,154.4514,149.93,145.2736,140.6172,135.9608,131.3044,126.648,120.7472,114.8464,108.9456,"",""
40330,"Uganda","UGA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE",377.324,371.445,365.566,360.475,355.385,350.294,345.204,340.113,338.156,336.199,334.242,332.285,330.328,329.971,329.614,329.257,328.9,328.543,329.404,330.266,331.127,331.989,332.85,342.085,351.319,360.554,369.789,379.023,397.31,415.597,433.883,452.17,470.457,479.414,488.372,497.33,506.287,515.245,503.374,491.502,479.63,467.759,455.887,438.342,420.798,403.253,385.708,368.163,351.349,334.534,317.72,300.906,284.092,280.008,275.925,271.842,"",""
40331,"Uganda","UGA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA",436.585,430.374,424.164,418.546,412.929,407.312,401.694,396.077,393.811,391.545,389.279,387.013,384.747,384.505,384.262,384.02,383.777,383.535,386.82,390.104,393.389,396.674,399.959,420.601,441.242,461.884,482.526,503.168,527.942,552.715,577.488,602.261,627.035,631.957,636.88,641.803,646.725,651.648,632.955,614.263,595.57,576.877,558.184,532.365,506.546,480.727,454.908,429.089,416.968,404.846,392.725,380.603,368.481,362.855,357.228,351.601,"",""
40333,"Uganda","UGA","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",45.598,46.176,46.762,47.35,47.927,48.476,48.98,49.426,49.806,50.116,50.356,50.531,50.655,50.744,50.806,50.852,50.889,50.92,50.942,50.952,50.941,50.897,50.811,50.674,50.487,50.245,49.945,49.6,49.227,48.845,48.466,48.098,47.759,47.474,47.274,47.202,47.302,47.588,48.058,48.703,49.501,50.417,51.402,52.409,53.408,54.381,55.328,56.259,57.177,58.065,58.899,59.654,60.319,60.89,61.369,61.766,"",""
40334,"Uganda","UGA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",42.446,43.021,43.609,44.203,44.792,45.359,45.884,46.352,46.755,47.085,47.342,47.532,47.67,47.768,47.834,47.88,47.915,47.938,47.943,47.92,47.844,47.689,47.437,47.081,46.626,46.079,45.448,44.768,44.079,43.417,42.814,42.296,41.879,41.584,41.44,41.482,41.739,42.208,42.873,43.716,44.718,45.855,47.085,48.357,49.624,50.839,51.962,52.984,53.894,54.682,55.343,55.882,56.328,56.71,57.048,57.359,"",""
40335,"Uganda","UGA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN",6.999,7.019,7.04,7.06,7.078,7.094,7.106,7.113,7.117,7.118,7.115,7.111,7.107,7.103,7.1,7.099,7.099,7.099,7.099,7.1,7.1,7.101,7.101,7.102,7.103,7.103,7.103,7.102,7.1,7.097,7.091,7.082,7.071,7.057,7.039,7.018,6.994,6.967,6.937,6.903,6.865,6.822,6.772,6.716,6.653,6.583,6.507,6.424,6.337,6.247,6.154,6.059,5.964,5.869,5.775,5.682,"",""
40336,"Uganda","UGA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS",39.06028,39.83922,40.61815,41.36014,42.10213,42.84413,43.58612,44.32811,44.61055,44.893,45.17545,45.45789,45.74034,45.79593,45.85152,45.90711,45.9627,46.01829,45.97235,45.92642,45.88049,45.83455,45.78862,45.1513,44.51399,43.87667,43.23935,42.60204,41.45166,40.30128,39.1509,38.00052,36.85014,36.3907,35.93127,35.47183,35.0124,34.55296,35.86705,37.18115,38.49524,39.80934,41.12343,42.85545,44.58748,46.3195,48.05152,49.78354,51.43609,53.08864,54.74118,56.39373,58.04628,58.60037,59.15446,59.70856,"",""
40337,"Uganda","UGA","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS",33.26516,34.01742,34.76968,35.51805,36.26643,37.01481,37.76319,38.51156,38.80969,39.10783,39.40596,39.70409,40.00222,40.04287,40.08352,40.12418,40.16483,40.20548,39.99167,39.77787,39.56407,39.35027,39.13646,37.72975,36.32305,34.91634,33.50963,32.10292,30.52127,28.93961,27.35795,25.77629,24.19463,23.99795,23.80126,23.60457,23.40788,23.21119,24.87741,26.54363,28.20985,29.87607,31.54229,33.84185,36.14142,38.44098,40.74055,43.04011,44.21291,45.38572,46.55852,47.73132,48.90413,49.4939,50.08367,50.67345,"",""
40493,"Ukraine","UKR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",29.514,29.029,28.544,29.1688,29.7936,30.4184,31.0432,31.668,33.1728,34.6776,36.1824,37.6872,39.192,40.4424,41.6928,42.9432,44.1936,45.444,47.4534,49.4628,51.4722,53.4816,55.491,56.6682,57.8454,59.0226,60.1998,61.377,60.6416,59.9062,59.1708,58.4354,57.7,54.8676,52.0352,49.2028,46.3704,43.538,40.6862,37.8344,34.9826,32.1308,29.279,29.5054,29.7318,29.9582,30.1846,30.411,29.9194,29.4278,28.9362,28.4446,27.953,26.419,24.885,23.351,"",""
40494,"Ukraine","UKR","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE",115.722,116.152,115.627,111.623,107.301,109.972,107.301,110.26,107.878,108.236,111.064,108.569,109.414,108.433,110.677,112.744,112.757,113.896,115.566,117.519,117.705,118.782,117.206,114.997,118.532,115.765,104.708,105.901,105.831,107.816,110.989,117.115,122.997,131.076,138.262,148.33,144.951,138.38,128.305,132.523,135.345,136.027,140.492,142.194,145.846,150.234,142.458,146.582,145.511,127.783,118.277,111.639,112.067,111.315,"","","",""
40495,"Ukraine","UKR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA",213.442,213.493,214.973,211.455,204.664,215.357,216.857,224.338,229.16,241.401,245.937,248.093,247.509,246.949,251.155,265.332,264.103,277.415,284.707,292.248,296.662,297.84,296.465,294.997,302.233,282.703,248.307,255.523,254.49,271.106,285.607,306.628,327.83,340.914,362.172,395.473,390.284,372.513,349.882,362.858,377.823,375.819,382.789,382.679,393.622,403.502,384.629,396.205,391.509,334.095,309.241,296.05,295.621,292.148,"","","",""
40497,"Ukraine","UKR","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",71.091,71.584,72.019,72.41,72.765,73.092,73.394,73.663,73.895,74.088,74.237,74.335,74.381,74.376,74.33,74.249,74.143,74.023,73.905,73.803,73.739,73.732,73.784,73.887,74.028,74.183,74.317,74.9,74.8,75.2,74.9,74,74.18,73.7,73.15,72.72,72.65,72.95,73.5,73.74,73.55,74.08,74.13,74.06,74.05,73.97,74.06,74.22,74.28,74.86,75.5,75.88,76.02,76.22,76.37,76.25,"",""
40498,"Ukraine","UKR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",65.641,66.078,66.41,66.646,66.797,66.871,66.878,66.826,66.726,66.59,66.424,66.228,66.005,65.76,65.503,65.24,64.973,64.711,64.467,64.26,64.131,64.124,64.251,64.497,64.831,65.186,65.481,66.3,66.4,66.1,65.6,64,64.2,63.5,62.78,61.82,61.4,61.91,62.74,62.95,62.44,62.77,62.7,62.64,62.6,62.23,62.38,62.51,62.51,63.79,65.28,65.98,66.11,66.34,66.25,66.37,"",""
40499,"Ukraine","UKR","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN",2.24,2.17,2.14,2.06,1.96,1.99,2.02,2.01,1.998,2.04,2.09,2.12,2.08,2.04,2.04,2.02,1.99,1.94,1.96,1.96,1.95,1.93,1.98,2.08,2.09,2.06,2.08,2.05,2.02,1.92,1.844,1.773,1.674,1.563,1.47,1.397,1.332,1.27,1.207,1.121,1.11,1.085,1.126,1.172,1.218,1.213,1.31,1.345,1.458,1.473,1.443,1.459,1.531,1.506,1.498,1.506,"",""
40500,"Ukraine","UKR","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS",77.85319,78.61343,79.37367,79.6962,80.01873,80.34126,80.66379,80.98632,81.06601,81.14569,81.22537,81.30505,81.38474,81.23455,81.08437,80.93418,80.784,80.63382,80.5779,80.52198,80.46606,80.41015,80.35423,80.62581,80.89739,81.16897,81.44055,81.71213,81.34894,80.98574,80.62255,80.25936,79.89616,79.5331,79.17004,78.80697,78.44391,78.08085,78.14796,78.21507,78.28218,78.34929,78.4164,78.45744,78.49848,78.53952,78.58056,78.6216,79.45665,80.29169,81.12674,81.96178,82.79683,83.05584,83.31486,83.57387,"",""
40501,"Ukraine","UKR","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS",64.69591,65.46457,66.23324,66.10966,65.98609,65.86252,65.73894,65.61537,65.22657,64.83776,64.44895,64.06015,63.67134,62.98011,62.28887,61.59764,60.9064,60.21517,59.80104,59.38692,58.9728,58.55867,58.14455,58.87162,59.59869,60.32577,61.05284,61.77991,60.47131,59.16271,57.8541,56.5455,55.23689,54.22549,53.21409,52.20269,51.19128,50.17988,50.03091,49.88193,49.73295,49.58398,49.435,49.50801,49.58102,49.65403,49.72704,49.80005,51.67178,53.54352,55.41526,57.287,59.15873,59.57272,59.98671,60.4007,"",""
40657,"Upper middle income","UMC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",75.8522284964,75.380883105,74.4524716025,72.0688540575,69.7530144581,67.5970552057,65.534231325,63.5438216544,60.7089798544,57.9023375032,55.1834230044,52.5847702712,50.2154001021,49.031886787,47.8375668898,46.4639829471,44.8172775173,42.9296259877,42.6607020147,42.3452955382,42.0745882314,41.7841232777,41.504933186,41.5292360028,41.7083947038,42.039026907,42.4917435433,43.0534119452,42.3037355748,41.6550118604,41.0764916968,40.607391465,40.2061945818,39.7288266041,39.1892775019,38.4948375451,37.5224328905,36.3944003884,35.616659388,34.6203967681,33.4314231435,32.1071025806,30.6325794564,29.5066659511,28.640222987,28.1151328086,27.8914399566,27.9720552397,28.4406348226,28.9946021048,29.4914266167,29.9339880028,30.3023219478,30.3966043189,30.3894003442,30.2770516721,"",""
40658,"Upper middle income","UMC","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE",313.6945796604,310.1041868922,307.373879398,292.9588181147,278.1700228449,264.1543293821,250.1464805353,236.08424428,225.6641966463,215.6598109538,205.0129497834,194.1249167432,183.4090793032,178.0563169624,172.8982417861,168.0820886182,162.9999457069,157.6548107782,154.919806619,152.0921589272,149.2147738866,145.8280293008,142.4123757583,139.584931868,136.8398290171,133.1820525742,128.7190056097,125.5118908521,124.1775430577,123.0892982861,121.9711964678,120.8374766452,120.3979080441,121.3138740917,121.2226786762,119.1591148308,116.6135879967,114.433564539,112.568818873,111.8494538353,110.7401384117,109.4612788768,108.216737344,106.7819795792,104.7488341611,103.0394332124,100.3514122056,98.0347613299,95.9955386733,93.6294054052,91.5983348538,89.2883394587,86.9594529484,85.4900969024,84.2619667646,80.6624244965,"",""
40659,"Upper middle income","UMC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA",417.1161677279,412.9045901549,409.3716626432,386.6687296669,363.6537597135,342.753938445,321.346550674,300.1817652876,291.161618403,282.6892972572,273.0627183385,263.2553357371,253.0590266651,246.810587303,241.0346033606,236.0789875651,230.3320147154,224.9585563105,224.3270585345,224.1422717489,223.4739015648,221.8601231952,220.0010415657,216.2021559948,213.0543779215,206.8401157886,198.963889771,195.0311771293,194.060220931,194.0402037411,193.5283854321,192.6403788941,194.2022893962,198.4700195319,200.0387056377,197.2755795733,193.0580688379,189.3273423592,185.2196018474,183.6855625468,181.535638184,178.2340143897,174.9699828692,173.2657306815,170.624922996,168.6943674943,164.4857397416,160.9857871659,158.0971022435,154.2068754,151.4614258755,147.7807866861,144.2840461517,141.9630942179,140.193250969,127.7178173547,"",""
40661,"Upper middle income","UMC","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",52.0707603407,52.594602207,53.2597360656,54.1268599986,55.241420321,56.5346709818,57.9040703371,59.2649416928,60.528227033,61.6303785557,62.6297300632,63.4297460797,64.0775371172,64.6940880227,65.2962035384,65.7987380919,66.316820646,66.834278542,67.3106599528,67.7399931694,68.1730117198,68.5919387095,68.9948908119,69.3235019184,69.6046727914,69.9171173771,70.2671212578,70.5091971397,70.7565885399,70.9684610798,71.1828580383,71.3633822132,71.4331458211,71.5861675897,71.8486410492,72.072792199,72.3757997191,72.6739736326,72.9699206394,73.2064378018,73.4979252187,73.7898272357,74.0651236343,74.3610606507,74.6912418671,74.9814287216,75.3140667427,75.6245708888,75.8871998878,76.1691165596,76.3961232036,76.6653928094,76.887959152,77.1218356687,77.324432509,77.5230522522,"",""
40662,"Upper middle income","UMC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",47.825870835,48.3319173765,48.9638389441,49.7734239067,50.7958181907,51.9816904032,53.2569860309,54.5495708698,55.7899490366,56.9123221844,57.9136257444,58.80378788,59.5856883451,60.3134434033,60.9622392348,61.5065099687,62.0120611569,62.4342376414,62.8203035444,63.1221077615,63.4199491736,63.7120774244,64.0207337566,64.2853289115,64.5296270016,64.88718725,65.3243335391,65.600948302,65.848359176,66.0536885945,66.2366531607,66.422431355,66.5008773956,66.479717452,66.5840364222,66.8400823344,67.1855667711,67.5643864414,67.9158096058,68.202502278,68.5350033506,68.9073169402,69.2538454007,69.591105428,69.9313279767,70.2174080998,70.5724350384,70.8825375735,71.1564243622,71.4582352313,71.7019074258,71.9913758997,72.2456245291,72.4936363274,72.7025400675,72.896083365,"",""
40663,"Upper middle income","UMC","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN",5.3094381515,5.3754219164,5.4725466808,5.5406103091,5.582950323,5.5948682848,5.5661722973,5.5238281601,5.4178493067,5.2721681181,5.0978203622,4.8780921393,4.6622806427,4.4166584774,4.1765666614,3.9371388513,3.7185322573,3.5245648395,3.3555442435,3.2182385226,3.1159039542,3.0478955248,3.0240520244,3.0098060441,3.0001365257,2.988115273,2.9730048728,2.9331685379,2.8572215519,2.7538461205,2.628487294,2.4876988675,2.3508514554,2.2205710131,2.1196604131,2.0304517821,1.9619651786,1.9088187767,1.8744592889,1.8438598053,1.8277313315,1.8171026136,1.8134880633,1.810284277,1.8088396624,1.801937313,1.8002917146,1.805565643,1.8117709409,1.8140425222,1.8160209402,1.8166663906,1.8246973713,1.8249424656,1.8284840917,1.8275515943,"",""
40664,"Upper middle income","UMC","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS",48.0718638253,48.6321616018,49.129010068,51.2788831874,53.4212097115,55.5366575624,57.661421592,59.7803608759,61.0955341383,62.4198502906,63.7599641434,65.1201827016,66.4874996766,67.3836118874,68.2821634252,69.1832338873,70.0879478065,70.9978752562,71.5935738346,72.1935952158,72.7985596984,73.4115889261,74.0291266093,74.5193542161,75.0104469503,75.5027694737,75.997471033,76.4933940736,76.7311684047,76.9723540282,77.217424408,77.4625898536,77.7153323203,78.020647233,78.3267495499,78.6328232155,78.9436605413,79.2547375113,79.6492060907,80.0459498369,80.4461209545,80.8537400195,81.2654277307,81.7006181738,82.1334339592,82.5623736913,82.9887035327,83.4108468737,83.7680250802,84.1232486363,84.4785226204,84.8331078883,85.1873340488,85.4177858684,85.6482602104,85.8788291917,"",""
40665,"Upper middle income","UMC","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS",36.754787376,37.3299070264,37.8510243047,40.2525919488,42.6393867279,44.9963780802,47.3531436246,49.7037745141,51.0365787209,52.3748320674,53.72171988,55.0752699151,56.43092019,57.460423133,58.4910342928,59.5229450988,60.564164608,61.6077527554,62.0187840791,62.4343948196,62.8517096459,63.2829019265,63.7204386843,64.3679268478,65.0061603814,65.6410993563,66.2740450815,66.9061541087,67.0464327003,67.1896704626,67.3419926416,67.4932932219,67.6603337424,68.0109964814,68.360891857,68.7042787037,69.0637867632,69.4159946691,70.0282173128,70.6455946028,71.2736754054,71.9169442656,72.5696326619,73.0685670778,73.5574038542,74.0335539387,74.5010913547,74.9571722774,75.4317503437,75.8992737848,76.3669296486,76.8350081348,77.3015781698,77.594589959,77.886251732,78.1764184586,"",""
40821,"Uruguay","URY","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",62.5858,62.8884,63.191,62.753,62.315,61.877,61.439,61.001,61.8808,62.7606,63.6404,64.5202,65.4,66.5352,67.6704,68.8056,69.9408,71.076,69.3808,67.6856,65.9904,64.2952,62.6,63.3654,64.1308,64.8962,65.6616,66.427,67.2618,68.0966,68.9314,69.7662,70.601,69.9376,69.2742,68.6108,67.9474,67.284,66.5246,65.7652,65.0058,64.2464,63.487,63.0382,62.5894,62.1406,61.6918,61.243,60.5912,59.9394,59.2876,58.6358,57.984,57.2492,56.5144,55.7796,"",""
40822,"Uruguay","URY","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE",133.32,130.887,128.455,127.897,127.339,126.78,126.222,125.664,125.119,124.574,124.029,123.483,122.938,121.209,119.48,117.751,116.022,114.293,112.727,111.161,109.595,108.029,106.462,105.788,105.113,104.438,103.764,103.089,101.933,100.778,99.623,98.467,97.312,96.209,95.105,94.002,92.899,91.795,90.076,88.356,86.637,84.917,83.198,83.27,83.343,83.416,83.488,83.561,82.523,81.484,80.445,79.407,78.368,77.7,77.032,76.364,"",""
40823,"Uruguay","URY","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA",226.933,223.502,220.071,219.737,219.404,219.07,218.736,218.403,218.058,217.713,217.369,217.024,216.679,215.616,214.552,213.489,212.426,211.362,209.483,207.604,205.725,203.846,201.967,201.815,201.664,201.513,201.361,201.21,199.601,197.993,196.384,194.775,193.167,190.035,186.903,183.771,180.639,177.507,173.765,170.023,166.281,162.539,158.797,156.607,154.417,152.226,150.036,147.846,146.218,144.59,142.963,141.335,139.707,138.14,136.573,135.006,"",""
40825,"Uruguay","URY","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",71.093,71.314,71.504,71.657,71.771,71.849,71.894,71.921,71.944,71.971,72.012,72.075,72.16,72.269,72.405,72.573,72.773,73.001,73.252,73.521,73.802,74.088,74.376,74.659,74.934,75.197,75.449,75.691,75.927,76.157,76.381,76.602,76.821,77.038,77.254,77.468,77.681,77.89,78.095,78.295,78.488,78.674,78.852,79.022,79.185,79.343,79.496,79.646,79.794,79.942,80.087,80.23,80.369,80.503,80.632,80.759,"",""
40826,"Uruguay","URY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",64.852,65.064,65.242,65.378,65.469,65.519,65.533,65.526,65.515,65.51,65.518,65.545,65.592,65.66,65.752,65.876,66.034,66.224,66.443,66.683,66.938,67.198,67.456,67.703,67.934,68.142,68.322,68.48,68.621,68.752,68.881,69.021,69.179,69.359,69.566,69.796,70.045,70.305,70.565,70.82,71.065,71.298,71.518,71.725,71.921,72.103,72.273,72.433,72.585,72.734,72.881,73.03,73.183,73.341,73.506,73.677,"",""
40827,"Uruguay","URY","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN",2.88,2.886,2.884,2.874,2.858,2.841,2.83,2.831,2.844,2.869,2.902,2.938,2.969,2.989,2.995,2.983,2.953,2.907,2.852,2.789,2.726,2.666,2.615,2.574,2.546,2.53,2.524,2.524,2.525,2.525,2.52,2.509,2.49,2.465,2.435,2.4,2.363,2.327,2.294,2.266,2.242,2.222,2.205,2.189,2.174,2.158,2.142,2.126,2.11,2.094,2.078,2.063,2.048,2.033,2.019,2.007,"",""
40828,"Uruguay","URY","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS",76.228,76.631,77.034,77.1274,77.2208,77.3142,77.4076,77.501,77.5924,77.6838,77.7752,77.8666,77.958,78.271,78.584,78.897,79.21,79.523,79.8918,80.2606,80.6294,80.9982,81.367,81.6404,81.9138,82.1872,82.4606,82.734,82.9464,83.1588,83.3712,83.5836,83.796,84.024,84.252,84.48,84.708,84.936,85.2026,85.4692,85.7358,86.0024,86.269,86.20297,86.13693,86.0709,86.00486,85.93883,86.1065,86.27418,86.44185,86.60952,86.77719,86.89994,87.02268,87.14542,"",""
40829,"Uruguay","URY","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS",63.0154,63.5022,63.989,64.037,64.085,64.133,64.181,64.229,64.2784,64.3278,64.3772,64.4266,64.476,64.66,64.844,65.028,65.212,65.396,65.7866,66.1772,66.5678,66.9584,67.349,67.5556,67.7622,67.9688,68.1754,68.382,68.5774,68.7728,68.9682,69.1636,69.359,69.8158,70.2726,70.7294,71.1862,71.643,72.16774,72.69248,73.21722,73.74196,74.2667,74.69419,75.12168,75.54917,75.97666,76.40415,76.64719,76.89023,77.13327,77.37631,77.61936,77.89453,78.16971,78.44489,"",""
